name,url,image,area,address,contact,latitude,longitude
彰南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BD3C5EA7-E6D5-4FC1-A922-574EC6F59B06,http://tnda.tainan.gov.tw/warehouse/A10000/彰南里外觀照-1.jpg,南區,台南市南區新建路12號,0929370119,22.967073,120.18543
開南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4F56E1B1-EAC5-4F4E-B3A7-9B173C961249,http://tnda.tainan.gov.tw/warehouse/A10000/正面2533.JPG,南區,臺南市南區開南里新建路48號,0936387064,22.969893,120.185274
鯤鯓里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=573B44E8-A7CA-4203-9F04-41BBAA0D06DE,http://tnda.tainan.gov.tw/warehouse/A10000/鯤鯓外觀.JPG,南區,臺南市南區鯤鯓路66巷7號,0933673557,22.959286,120.184732
南華里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=51DFED74-4249-4571-9560-B62522E73515,http://tnda.tainan.gov.tw/warehouse/A10000/南華外觀.JPG,南區,臺南市南區中華南路2段400巷2弄29號,0929-521-073,22.961936,120.19461
大恩里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6D4C1989-D827-41AD-AEF7-048769007E59,http://tnda.tainan.gov.tw/warehouse/A10000/016大恩.JPG,南區,臺南市南區大同路二段750巷186號,2909200,22.976852,120.212313
南都里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=90EF7B9F-742F-46A1-AFA3-16BF2DDF1715,http://tnda.tainan.gov.tw/warehouse/A10000/P1000202.JPG,南區,臺南市南區中華南路二段247之2號,0956-759968,22.961445,120.187074
新生里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C5052754-F935-4A26-A16E-06DAD61C7439,http://tnda.tainan.gov.tw/warehouse/A10000/014新生.JPG,南區,臺南市南區大同路2段136巷5弄12號,2138966,22.978308,120.212323
明亮里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=E0778B51-D966-4D52-AF6E-42CF611409E6,http://tnda.tainan.gov.tw/warehouse/A10000/DSC03571.JPG,南區,臺南市南區新都路396號,06-2616382,22.967181,120.194671
日新里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2D2BCD0D-9DBC-4C95-AF8D-0518DA796C3F,http://tnda.tainan.gov.tw/warehouse/A10000/012日新.JPG,南區,臺南市利南街136號,0921019303,22.97126,120.188256
竹溪里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C5C1241A-327B-4229-9369-A518E7213EB1,http://tnda.tainan.gov.tw/warehouse/A10000/untitled.bmp,南區,臺南市南區竹溪里健康路一段113巷51弄1號,0933355577,22.979273,120.209431
灣裡聯合里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=EEE4C2AE-6A07-4FBA-96F5-003262C245A0,http://tnda.tainan.gov.tw/warehouse/A10000/77.jpg,南區,臺南市南區灣裡路67號,06-2627799,22.932209,120.180997
再興里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=01EE2617-ED7F-4F69-8E9E-D55D9BCF73DB,http://tnda.tainan.gov.tw/warehouse/A10000/09再興.jpg,南區,臺南市南區金華路2段236號,2911327,22.98102,120.191684
新昌里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=CB77B511-F29F-4221-8CE8-3D4DCE7782A6,http://tnda.tainan.gov.tw/warehouse/A10000/08.JPG,南區,臺南市南區府緯街136號,2281148,22.983889,120.195891
府南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=96B9344C-7A99-410D-9A96-A3089E434D23,http://tnda.tainan.gov.tw/warehouse/A10000/07府南.JPG,南區,臺南市南區永成路三段529號,2651402,22.968603,120.195392
大成里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=FB054B6E-B303-4B52-B157-34255B79F611,http://tnda.tainan.gov.tw/warehouse/A10000/大成里活動中心.jpg,南區,臺南市南區西門路一段312巷37號2樓,2631946,22.977428,120.199993
廣州里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6C2B6DA8-993D-483E-A053-49BF44F18D51,http://tnda.tainan.gov.tw/warehouse/A10000/123.JPG,南區,臺南市南區健民街2號,2237359,22.983257,120.194272
文南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0FD89D6C-BDF8-4D57-BB2A-017EF6867C9D,http://tnda.tainan.gov.tw/warehouse/A10000/04文南.JPG,南區,臺南市南區建南路154號,2635310,22.985049,120.190186
光明里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BA78A6C6-4AFF-43C8-B183-0EDE9AE3C30C,http://tnda.tainan.gov.tw/warehouse/A10000/02光明.JPG,南區,臺南市南區新建路17巷13號,0932706098,22.973545,120.185908
建南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BD5D88AA-59D8-4554-B471-DD281326B049,http://tnda.tainan.gov.tw/warehouse/A10000/01建南.JPG,南區,臺南市南區興隆路83號,0912126880,22.95879,120.193215
文華社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D40AA975-A3DF-48B6-9BD8-77530AE54B1A,http://tnda.tainan.gov.tw/warehouse/A10000/文華3.jpg,南區,臺南市南區永華路一段275號,06-2654447,22.9887338221408,120.191671219574
白雪社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=AF664016-59FE-4977-A61D-4A5D8A8362DB,http://tnda.tainan.gov.tw/warehouse/A10000/白雪2.jpg,南區,臺南市南區鹽埕路157號,06-2617623,22.9690091323175,120.188629
再興社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=FFBEA90F-1E8C-4A5E-B3DC-110909BA314F,http://tnda.tainan.gov.tw/warehouse/A10000/再興1.jpg,南區,臺南市南區三官路176巷5弄19號,06-2910126,22.9812706164944,120.193891
金華社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4D7AA062-1FFE-4D17-BBA1-5F3264BD69B9,http://tnda.tainan.gov.tw/warehouse/A10000/金華2.jpg,南區,臺南市南區慶南街201號,06-2635357,22.978825455537,120.190073
鯤鯓社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=73C2A909-14EB-4615-BF79-FA9C35EE6E31,http://tnda.tainan.gov.tw/warehouse/A10000/鯤鯓1.jpg,南區,臺南市南區鯤鯓路165號,06-2961408,22.961905,120.169595
國宅社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=00789C41-8003-4E2C-8DAA-209954ECD7F8,http://tnda.tainan.gov.tw/warehouse/A10000/國宅2.jpg,南區,臺南市南區金華路2段33巷81號,06-2631259,22.977068,120.188555
喜樹聯合社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A2102086-E314-4BF8-991C-5C0E30BD03AA,http://tnda.tainan.gov.tw/warehouse/A10000/喜樹3.jpg,南區,臺南市南區喜樹路181號,06-2962134,22.9410213230704,120.178104
田寮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0394B12F-10F5-4457-B049-D039EFD441B4,http://tnda.tainan.gov.tw/warehouse/A10000/田寮1.jpg,南區,臺南市南區夏林路379號,06-2646946,22.976686046731,120.195741
永寧社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0B1E0D12-A55B-4CE3-8F9D-35E5FC32FDFA,http://tnda.tainan.gov.tw/warehouse/A10000/永寧1.jpg,南區,臺南市南區灣裡路263巷41號,06-2624638,22.9272876728206,120.183412
新興社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BBD33D72-FE5A-427A-A107-DD9C7DA6EBCE,http://tnda.tainan.gov.tw/warehouse/A10000/新興1.jpg,南區,臺南市南區新興路22號,06-2646610,22.979236,120.196424
大忠大林社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BA4940B6-94B2-491F-B5BC-4328F7B24B72,http://tnda.tainan.gov.tw/warehouse/A10000/大忠大林2.jpg,南區,臺南市大同路2段482巷133弄15號,06-2151444,22.9730450970564,120.212534
明德社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=AC7CA557-ADBA-4C9D-8985-04F60476AE1B,http://tnda.tainan.gov.tw/warehouse/A10000/明德3.jpg,南區,臺南市南區大成路1段61巷32號,06-2610722,22.9749345368986,120.201081
梅花里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C2B29A45-646E-4A05-8E2D-2D930F13AFFA,http://tnda.tainan.gov.tw/warehouse/A50000/2013-10-31 12.00.31 (1).jpg,安南區,臺南市安南區安中路一段557巷25號,2568602,23.041696,120.199879
溪心里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2030195C-243E-456F-8B56-183F74FA5F66,http://tnda.tainan.gov.tw/warehouse/A50000/溪心.bmp,安南區,台南市安南區功安一街162號,2567085,23.049584,120.180186
西埔里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=75F1D915-4059-4663-9487-A906DDAD29E8,http://tnda.tainan.gov.tw/warehouse/D00000/P1231387.JPG,南化區,台南市南化區西埔里58之1號,06-5771513#104,23.0326600736979,120.468690484222
小腳腿多功能活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=870BF0B4-2014-49B3-B93A-50CCE704E4EB,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01090.JPG,柳營區,台南市柳營區篤農里6鄰小腳腿226-1號,06-6230159,185052.821,2576511.159
太康里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=3FDE21EB-22F3-4952-A36A-0F3FF181610F,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01085.JPG,柳營區,臺南市柳營區太康里113號,06-6223334,23.289918,120.32924
柳營聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=F539CE06-3690-4426-A30F-52C9CE612E5E,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01149.JPG,柳營區,台南市東昇里中山西路二段19巷35號,06-6223577,179306.325,2575411.564
仁德里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=311A6D0F-4518-4D20-BE45-B8100355ECC4,http://tnda.tainan.gov.tw/warehouse/D20000/仁德村.JPG,仁德區,臺南市仁德區仁德里23鄰文心路138號,2707946,22.972864,120.241083
營頭活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=04E2BDBC-2002-449A-99D8-B43FF774F162,http://tnda.tainan.gov.tw/warehouse/C50000/IMG_7939.JPG,新市區,台南市新市區大營里213號,(06)599-6983,23.1011881129107,120.311134227539
汴頭里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=788C4031-BEAD-48B7-95F1-CBF35ACF68D1,http://tnda.tainan.gov.tw/warehouse/A80000/汴公照.JPG,白河區,臺南市白河區汴頭里9鄰內枋林22號,6855102*26,193917.681,2585051.908
內角里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C2D57A30-CCDC-4219-BC9A-F3BA346CF638,http://tnda.tainan.gov.tw/warehouse/A80000/IMG_0191.JPG,白河區,臺南市白河區內角里2鄰內角30號,6855102*26,23.397514,120.439158
草店里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D6182525-82F9-4B2A-8A75-59ABBB31D1DB,http://tnda.tainan.gov.tw/warehouse/A80000/IMG_0188.JPG,白河區,臺南市白河區草店里3鄰草店29-1號,6855102*26,23.393235,120.439415
玉山社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=E2B76AB2-5C07-4462-9490-405A26E0984A,http://tnda.tainan.gov.tw/warehouse/C10000/玉山社區活動中心外觀3.JPG,將軍區,臺南市將軍區玉山里10鄰玉山79之5號,0926653188,23.210099,120.118419
成功里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6E8E803F-6074-4E60-BF1B-2B99B0537B1B,http://tnda.tainan.gov.tw/warehouse/A30000/成功里.bmp,北區,台南市中華北路二段237號之1,06-2525126,23.021646,120.205499
永福小西三民里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=744E9F4C-A5E0-4D98-8210-44193E701B54,http://tnda.tainan.gov.tw/warehouse/A20000/01(6).jpg,中西區,臺南市中西區府前路一段258號,0918636187,22.990019,120.200433
中坑里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=46E3A282-B360-4B35-9E43-C6AA2DF67396,http://tnda.tainan.gov.tw/warehouse/D00000/DSC04514.JPG,南化區,台南市南化區中坑里38之6號,06-5771513#104,23.0459119435269,120.450247423279
林安社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=615D3A88-5539-4DC0-A5C2-1281397BEF37,http://tnda.tainan.gov.tw/warehouse/B10000/P1010142.JPG,東山區,臺南市東山區林安里32-1號,0920338158,23.283302,120.428276
照興社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6B47DFC9-ED4E-4C7A-AB9E-6679F77F3D05,http://tnda.tainan.gov.tw/warehouse/C90000/DSCF0382.JPG,楠西區,臺南市楠西區照興里興南14-2號,06-5751951,23.1863799384361,120.476081949738
灣丘社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=8A6E243D-E555-433E-ADB2-6F39BEC89AC4,http://tnda.tainan.gov.tw/warehouse/C90000/灣丘-活.JPG,楠西區,臺南市楠西區灣丘里灣丘11-3號,06-5753187  0910789708,23.1814809889454,120.504639394318
臺南市東山區大客里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=56CBB4C3-D28E-4540-84AE-43419C3A9AB1,http://tnda.tainan.gov.tw/warehouse/B10000/CIMG0813.JPG,東山區,臺南市東山區大客里1鄰5之1號,6801879,23.313707,120.420876
龍崎區牛埔里民活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=282150D0-4594-483A-9096-5CBEA0A59780,http://tnda.tainan.gov.tw/warehouse/D50000/IMG_4534.JPG,龍崎區,臺南市龍崎區牛埔里2鄰21號,06-5947194,22.931938,120.409696459
下營地區民眾活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A32572F0-29D1-4882-9841-90CC7A54EB88,http://tnda.tainan.gov.tw/warehouse/B30000/下營民眾活動中心-正面.jpg,下營區,臺南市下營區大孝街1號,6792971,23.141698,120.251273
佳化里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=50F1C7C1-8026-46A9-B9AA-B75CC158D5D9,http://tnda.tainan.gov.tw/warehouse/B70000/正門.JPG,佳里區,臺南市佳里區佳化里36-2號,7262459,23.188147,120.196452
三榮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=83EC7647-8539-4A34-8D7B-F32A6EF61869,http://tnda.tainan.gov.tw/warehouse/B10000/P1140072.JPG,東山區,臺南市東山區三榮里9鄰木柵45-3號,0922539838,23.3242018165611,120.385016166656
東河社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=8FD59A74-8B4E-4E29-A682-C3AA6586B8D9,http://tnda.tainan.gov.tw/warehouse/B10000/P1090044.JPG,東山區,臺南市東山區東河里2鄰16-1號,06-6233817,23.298445,120.38269
頂田社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=398B9775-27A8-44E8-BEE6-1AE45BC4F0EE,http://tnda.tainan.gov.tw/warehouse/B10000/P1140079.JPG,東山區,臺南市東山區聖賢里頂窩50-4號,0939159918,23.309649,120.346417
田尾社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6BD025A7-9318-4EE1-9A7C-48BDF8A7EDFB,http://tnda.tainan.gov.tw/warehouse/B10000/P1140087.JPG,東山區,臺南市東山區聖賢里田尾27-2號,0939927941,23.2551952562152,120.417150878906
南勢社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2D8CD504-FAB3-4FB8-BBED-7585B837AFA9,http://tnda.tainan.gov.tw/warehouse/B10000/P1100066.JPG,東山區,臺南市東山區南勢里7鄰大洋66-4號,0963163867,23.141698,120.251273
青山社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=99EA40E5-AEEF-4A40-8791-F51D79E8996F,http://tnda.tainan.gov.tw/warehouse/B10000/P1100061.JPG,東山區,臺南市東山區青山里青山31-1號,0911882109,23.276016,120.488434
嶺南社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B1AC26B9-3E46-45FE-A6DF-AF35198D87CB,http://tnda.tainan.gov.tw/warehouse/B10000/P1100051.JPG,東山區,臺南市東山區嶺南里牛稠子30-3號,0910977887,23.254244,120.435837
關山里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B45D8BA8-ADE8-42D9-8847-5C6E51DFE61D,http://tnda.tainan.gov.tw/warehouse/D00000/RIMG0018.JPG,南化區,臺南市南化區關山里84之3號,06-5771513#104,23.1672105487011,120.593692115066
中坑里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D9B0C383-6347-459D-A37A-3C7511D91DE4,http://tnda.tainan.gov.tw/warehouse/D00000/DSC04513.JPG,南化區,台南市南化區中坑里38之3號,06-5771513#102,23.0458378991318,120.450665847885
歸仁里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A41AD74E-58BE-4EA4-9283-EF2E5913C7BE,http://tnda.tainan.gov.tw/warehouse/D30000/歸仁里.jpg,歸仁區,臺南市歸仁區歸仁里忠孝北路221號,2304331,22.973428,120.296748
八甲里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BC58BDC0-3350-418F-BF2F-05CF7FD2A4D5,http://tnda.tainan.gov.tw/warehouse/D30000/八甲里.jpg,歸仁區,臺南市歸仁區八甲里大明三街7號,2392076,22.97662,120.296608
西埔里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C6AB6EDD-AD42-433C-B5D0-8DFD3F69891E,http://tnda.tainan.gov.tw/warehouse/D30000/西埔里.jpg,歸仁區,臺南市歸仁區保大路二段166號,2721530,22.9976130492807,120.286724
五妃社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=7DBDBAFE-E54F-4732-85E6-4CF3C68EEA78,http://tnda.tainan.gov.tw/warehouse/A20000/DSCF3845.jpg,中西區,臺南市中西區南門路237巷10號,2138733,22.983026,120.205008
法華社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5A43A9C3-267B-4026-BC54-C7C5A0F88B5C,http://tnda.tainan.gov.tw/warehouse/A20000/DSCF4293.jpg,中西區,臺南市中西區府連路22號,0921-593777,22.982509,120.209721
永慶、啟智社區聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=E4B29F42-A735-4142-9804-E16F006B9028,http://tnda.tainan.gov.tw/warehouse/A20000/DSCF3813.jpg,中西區,臺南市中西區忠義路2段4號,2257657,22.990886,120.202598
中頭、民生社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=F46847BA-3CE9-4AED-91F3-33D6E378D1DF,http://tnda.tainan.gov.tw/warehouse/A20000/DSCF3878.jpg,中西區,臺南市中西區保安路201號,0929767263,22.990302,120.197421
民主社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1CAEE752-ECBC-48F2-8F6C-43C3C607DB62,http://tnda.tainan.gov.tw/warehouse/A20000/untitled(4).bmp,中西區,臺南市中西區府前路2段233號,2259571,22.991901,120.190901
大涼社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6CD277EB-41F7-441F-9800-9BDAC8D41F57,http://tnda.tainan.gov.tw/warehouse/A20000/大涼正門.jpg,中西區,臺南市中西區府前路2段258巷55號,0932715721,22.993057,120.190839
龍盛社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C410822A-C2AB-459D-96F3-DCF0A01F9A6B,http://tnda.tainan.gov.tw/warehouse/A20000/DSC01951.jpg,中西區,臺南市中西區民權路3段232號,06-2267151,22.9967918375168,120.200158776505
西湖社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5810C25F-4774-4DBA-B7DB-826E64064B90,http://tnda.tainan.gov.tw/warehouse/A20000/untitled(1).bmp,中西區,臺南市中西區湖美街60巷31號,0931-912566,23.001355,120.181093
溪墘里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0A5FD775-0B0D-4F82-AEC3-88D76AA96BC8,http://tnda.tainan.gov.tw/warehouse/A50000/影像050.jpg,安南區,台南市海佃路一段372巷50號,0921991383,23.028664399298,120.190895
媽祖宮社區活動中心（舊）,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=DAEDC141-6239-439D-9761-51CB1D80BDA9,http://tnda.tainan.gov.tw/warehouse/A50000/媽祖宮社區活動中心(舊).JPG,安南區,臺南市安南區媽祖宮路252號,06-2841343,23.03878,120.12809
長安社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C07FAEC4-56D3-497A-92C8-A21B34CF51DA,http://tnda.tainan.gov.tw/warehouse/A50000/長安社區活動中心.jpg,安南區,臺南市安南區長溪路3段378號,06-2475288,23.0687825568757,120.197094
海佃國安里聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B357CC09-6899-4E5E-8005-765CFBD4E09C,http://tnda.tainan.gov.tw/warehouse/A50000/海佃國安里活動中心.JPG,安南區,臺南市安南區郡安路六段111巷36弄2號,06-2594540,23.026592,120.185073
大宏王公社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=967E428C-41F2-4A34-A4E0-1F7DF953EAB0,http://tnda.tainan.gov.tw/warehouse/A60000/活動中心外觀照片.bmp,新營區,臺南市新營區民族路21-(60-63)號,6322015,23.310215274634,120.318236374855
西和社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B9EDC363-C4D3-4635-BB78-58A1FC4684B4,http://tnda.tainan.gov.tw/warehouse/C10000/西和社區活動中心外觀.JPG,將軍區,臺南市將軍區西華里11鄰西華130之15號,06-7942815,23.195537,120.155204
北馬社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4856A192-62AC-42C6-A26B-4A1C81B6E8AE,http://tnda.tainan.gov.tw/warehouse/C20000/100_4647.jpg,北門區,臺南市北門區錦湖里15鄰渡子頭154-1號,06-7862001,23.297541,120.170738
南溪社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=AC6957D2-50C2-4ECC-A5C9-20AEDC5B0294,http://tnda.tainan.gov.tw/warehouse/B10000/南溪里活動中心4.jpg,東山區,臺南市東山區南溪里2鄰二重溪14-11號,0928770895,23.2325612592292,120.600485229492
水雲社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=97A94A5C-BF8F-4D52-8FD3-2DA99A451ADB,http://tnda.tainan.gov.tw/warehouse/B10000/水雲里活動中心1.jpg,東山區,臺南市東山區水雲里29號,0932974929,23.273304,120.416512
溪北里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D8DBB09D-E8E4-4045-9419-E098D52BB097,http://tnda.tainan.gov.tw/warehouse/A50000/P1030897.JPG,安南區,台南市安南區文安街66號,0928171602,23.0278095635038,120.212931
天后里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=7A8F757C-E184-4111-ABD5-80F415164575,http://tnda.tainan.gov.tw/warehouse/A20000/001(1).jpg,中西區,臺南市中西區新美街167號,06-2276839,22.998069,120.201402
六甲里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=13F29808-F9CC-4E2F-8B9E-D1E7A5C55130,http://tnda.tainan.gov.tw/warehouse/D30000/六甲里.jpg,歸仁區,臺南市歸仁區六甲里民生十二街41號,2308998,22.9543173462101,120.279744888916
辜厝里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=950E57BF-0D3A-4E5C-B1C9-0ECE8726DAD8,http://tnda.tainan.gov.tw/warehouse/D30000/辜厝里.jpg,歸仁區,臺南市歸仁區大順三街42號,2390323,22.964625161053,120.292109
大廟里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1DB79722-1E8E-44C8-A579-E2029F8DECE4,http://tnda.tainan.gov.tw/warehouse/D30000/大廟里活動中心外觀照.png,歸仁區,臺南市歸仁區大廟里19鄰大廟一街38巷20號,2711794,22.996464,120.27666
